id,score,abs_score
2_5,0.016743601394403507,0.016743601394403507
3_14,-0.015849768614791662,0.015849768614791662
11_12,0.01472919803429585,0.01472919803429585
1_5,0.01407912970928709,0.01407912970928709
9_12,0.01398982776223641,0.01398982776223641
11_13,-0.013742665937905463,0.013742665937905463
1_3,-0.01371623943350496,0.01371623943350496
14,-0.013149638865075503,0.013149638865075503
2_16,-0.01277141623920068,0.01277141623920068
1_16,0.012725685973259439,0.012725685973259439
1_7,0.012665196837759837,0.012665196837759837
10_13,0.011595838172251405,0.011595838172251405
2_9,0.011521242845115486,0.011521242845115486
5_8,-0.011180141484181824,0.011180141484181824
5_12,-0.010474441974351434,0.010474441974351434
8_10,-0.010296894932104547,0.010296894932104547
10_12,0.010248606019215817,0.010248606019215817
2_3,-0.01020030697370957,0.01020030697370957
8_9,0.010193464143028533,0.010193464143028533
1_15,-0.010066167102566782,0.010066167102566782
8_14,0.010023477796655696,0.010023477796655696
3_6,0.0097880913990896,0.0097880913990896
9_16,-0.009720398677647193,0.009720398677647193
15_16,-0.009373996947467746,0.009373996947467746
1_14,-0.009200357398081699,0.009200357398081699
13,0.009148672907155066,0.009148672907155066
4_10,-0.009002490943988264,0.009002490943988264
15,-0.008993467582933321,0.008993467582933321
5_11,-0.008760999441637843,0.008760999441637843
7_16,-0.008629936858554642,0.008629936858554642
2_4,0.007890503383633167,0.007890503383633167
6_8,-0.007890138832363724,0.007890138832363724
2_7,-0.007737414381864267,0.007737414381864267
1_4,0.007711575770639016,0.007711575770639016
3_16,0.007455008565143528,0.007455008565143528
4_16,0.007430542971208279,0.007430542971208279
8,-0.007335131688172389,0.007335131688172389
7_9,0.0072767385881940885,0.0072767385881940885
1_10,0.00690285357295807,0.00690285357295807
2_14,0.006829039914136151,0.006829039914136151
9_15,-0.006481266097277026,0.006481266097277026
10_15,0.006434784988302661,0.006434784988302661
4_14,-0.0055419134976032874,0.0055419134976032874
7_14,-0.005338604873002389,0.005338604873002389
6_14,0.005330878894286045,0.005330878894286045
3_9,-0.005269106861312177,0.005269106861312177
5_7,0.003979968572973731,0.003979968572973731
4_7,0.003896340459034059,0.003896340459034059
3_5,0.0032036881835384723,0.0032036881835384723
5_16,-0.003196186415111428,0.003196186415111428
8_11,0.0030699955245745356,0.0030699955245745356
4_12,0.002801670087176064,0.002801670087176064
1_2,-0.0027329260101028457,0.0027329260101028457
12,0.002346092923348631,0.002346092923348631
5,0.0020725892317588965,0.0020725892317588965
3_4,0.0019941801726126446,0.0019941801726126446
5_13,0.001744642496682415,0.001744642496682415
13_14,-0.0014189751047207905,0.0014189751047207905
5_9,0.0011586732332610414,0.0011586732332610414
4_13,-0.0003715777972631354,0.0003715777972631354
2_13,0.0003333693839346688,0.0003333693839346688
2_12,0.0002259368325149974,0.0002259368325149974
2_15,-3.4719388286169606e-05,3.4719388286169606e-05
