id,score,abs_score
6_13,-0.04502881662920118,0.04502881662920118
4_7,-0.04485049843788148,0.04485049843788148
10_12,0.04460004226050598,0.04460004226050598
5,0.04378386355490156,0.04378386355490156
8,0.04290596218481662,0.04290596218481662
1_16,-0.04283174916980153,0.04283174916980153
14_16,0.04256642072037464,0.04256642072037464
8_16,-0.04079349136542684,0.04079349136542684
1_8,0.04041504189372064,0.04041504189372064
5_7,0.039434407047034874,0.039434407047034874
6_16,-0.0388195492665876,0.0388195492665876
2_16,-0.03763849362730983,0.03763849362730983
1_3,-0.037589907433963766,0.037589907433963766
10_15,0.03752786384112288,0.03752786384112288
14,-0.037379514676379136,0.037379514676379136
4_8,0.03736756998114285,0.03736756998114285
4_6,-0.036836439743638046,0.036836439743638046
10_16,0.03619660327136184,0.03619660327136184
3_12,0.034689417954983336,0.034689417954983336
7_13,0.03403421235062916,0.03403421235062916
1_13,-0.03402019207715056,0.03402019207715056
9_14,-0.03340582993696444,0.03340582993696444
1,-0.03302286390824398,0.03302286390824398
11_15,-0.03250451947315014,0.03250451947315014
4_11,-0.03193731380140107,0.03193731380140107
13_14,0.03081414808839327,0.03081414808839327
6_8,-0.030514743810635975,0.030514743810635975
7_10,-0.029741030058357865,0.029741030058357865
11_16,-0.029635617493220384,0.029635617493220384
2_13,0.029258910051890116,0.029258910051890116
2_9,0.029198176313498567,0.029198176313498567
12_13,0.02892267578297632,0.02892267578297632
15_16,-0.02725558880698179,0.02725558880698179
13_16,0.02678811494843105,0.02678811494843105
2_8,0.026236159429572595,0.026236159429572595
4_9,-0.025495277841885884,0.025495277841885884
9_16,-0.02506868883981095,0.02506868883981095
8_13,0.024962364066875756,0.024962364066875756
1_6,-0.024792982621213676,0.024792982621213676
11_14,0.024050675195515698,0.024050675195515698
5_10,0.02292927019256499,0.02292927019256499
4_13,-0.02279654687299626,0.02279654687299626
9_13,-0.02119021729699206,0.02119021729699206
8_14,-0.02072833611544831,0.02072833611544831
1_9,-0.01985995334252947,0.01985995334252947
4_14,0.01931095342817052,0.01931095342817052
12_15,0.01914395781770712,0.01914395781770712
5_14,-0.0169975373428315,0.0169975373428315
12_14,0.01666535364795261,0.01666535364795261
6_11,-0.016391295144925475,0.016391295144925475
2_15,-0.016105984151363377,0.016105984151363377
7_8,-0.016044646148414648,0.016044646148414648
1_4,-0.015690688767599086,0.015690688767599086
1_5,0.015613105515512876,0.015613105515512876
2_14,0.013678726337578464,0.013678726337578464
12,0.01340848098755934,0.01340848098755934
9_12,-0.011168783673873332,0.011168783673873332
3_5,0.011100724862234738,0.011100724862234738
3_15,0.010555604021647024,0.010555604021647024
3_14,-0.010555419049827212,0.010555419049827212
6_12,-0.010183625367062655,0.010183625367062655
5_9,0.010037574503156874,0.010037574503156874
2_4,-0.008755868688038189,0.008755868688038189
12_16,-0.008406554581597447,0.008406554581597447
9_11,0.008402965367875171,0.008402965367875171
5_12,0.007017260624302769,0.007017260624302769
5_8,0.006545099090614662,0.006545099090614662
8_11,0.006518427257105913,0.006518427257105913
8_15,0.0058060169219970705,0.0058060169219970705
4_12,-0.005018675869161423,0.005018675869161423
10_13,0.004965990781784048,0.004965990781784048
4_15,-0.0048380653063456215,0.0048380653063456215
2_12,-0.004369904785042818,0.004369904785042818
4,-0.0038562576773372194,0.0038562576773372194
11_12,-0.003657950398129685,0.003657950398129685
8_9,0.0028059558942913946,0.0028059558942913946
5_13,-0.0027536463278990566,0.0027536463278990566
3_9,0.0027042353277255894,0.0027042353277255894
4_10,-0.001064004655585007,0.001064004655585007
6_14,0.0008334146302385277,0.0008334146302385277
5_15,0.0005297563396967459,0.0005297563396967459
9_15,0.000492781400680542,0.000492781400680542
14_15,-0.00038833891113217915,0.00038833891113217915
4_5,-7.304052511853769e-05,7.304052511853769e-05
1_15,-2.886192750235001e-05,2.886192750235001e-05
