id,score,abs_score
7_13,-0.03181291288799712,0.03181291288799712
10_15,0.03017250510747546,0.03017250510747546
11_12,-0.02919651804300624,0.02919651804300624
9,0.029114386173235234,0.029114386173235234
6_10,0.028906065758617063,0.028906065758617063
11_16,-0.028824728064743493,0.028824728064743493
13_16,-0.02846593820322594,0.02846593820322594
1_12,0.027365824580192544,0.027365824580192544
5_10,0.026898595035891048,0.026898595035891048
3_5,0.02687542437135042,0.02687542437135042
10_12,0.02590062484766048,0.02590062484766048
5_11,0.025572942186651453,0.025572942186651453
5_16,-0.025513977898905686,0.025513977898905686
1_4,-0.023610643402207636,0.023610643402207636
6_7,0.02296405037244161,0.02296405037244161
5_12,-0.021644142270088196,0.021644142270088196
7_15,0.02035742004712422,0.02035742004712422
12_13,0.019844224822008972,0.019844224822008972
1_11,0.019453306682407856,0.019453306682407856
1_10,0.018823853965538245,0.018823853965538245
7_16,0.018679135429140712,0.018679135429140712
4_6,0.018181833787821233,0.018181833787821233
6_16,0.016922814709687393,0.016922814709687393
7_14,-0.01675834059715271,0.01675834059715271
4_12,-0.01591534427198997,0.01591534427198997
3_9,0.014801626376639553,0.014801626376639553
3_6,0.014161020517349243,0.014161020517349243
13_14,0.012886062264442444,0.012886062264442444
8_16,-0.011968260349628218,0.011968260349628218
4_10,0.011891708532030771,0.011891708532030771
9_13,0.011776576439539591,0.011776576439539591
8_12,-0.011546228715451369,0.011546228715451369
4_5,0.011001693270372984,0.011001693270372984
4_13,0.010804558674863088,0.010804558674863088
2_13,0.01079318340998727,0.01079318340998727
5_14,-0.010719192028045655,0.010719192028045655
14,-0.010427917914446277,0.010427917914446277
1_2,-0.009561078390106559,0.009561078390106559
8_11,-0.00869129017519299,0.00869129017519299
8_9,-0.00803380838728377,0.00803380838728377
8_14,0.0076471824198961315,0.0076471824198961315
8_10,0.0075710892677306905,0.0075710892677306905
9_10,0.00733034610748291,0.00733034610748291
6_12,-0.006828076707149322,0.006828076707149322
9_12,0.006587421894073487,0.006587421894073487
7_12,-0.006044298848792082,0.006044298848792082
7_8,-0.005579251779029906,0.005579251779029906
5_7,0.004890791007450649,0.004890791007450649
9_15,0.004774717404091349,0.004774717404091349
12_15,0.0043987879849737704,0.0043987879849737704
4_15,-0.004393372082631677,0.004393372082631677
2_7,0.004225745797157325,0.004225745797157325
5_9,0.00410085916519165,0.00410085916519165
2_9,-0.0039576045225355,0.0039576045225355
8_13,0.003206610679626465,0.003206610679626465
3_14,0.0031582415103912354,0.0031582415103912354
13_15,0.0030410840026888894,0.0030410840026888894
5_6,0.002872445278626399,0.002872445278626399
1_3,0.0028428066361811805,0.0028428066361811805
1_9,0.0026074598776176434,0.0026074598776176434
5_15,0.0020033597946166994,0.0020033597946166994
3_4,-0.0011671270642961775,0.0011671270642961775
4_7,-0.0010851621627807617,0.0010851621627807617
