id,score,abs_score
12_16,-0.03760342498819694,0.03760342498819694
1_6,-0.037450425157043096,0.037450425157043096
11_12,-0.03571296338504726,0.03571296338504726
8_13,0.03512922153402463,0.03512922153402463
6_7,-0.035114905547221784,0.035114905547221784
1_14,-0.03425679612930588,0.03425679612930588
9_11,-0.03191333266611136,0.03191333266611136
11_13,-0.029951651439425228,0.029951651439425228
12_14,0.02988554328720068,0.02988554328720068
15_16,-0.02940351763789477,0.02940351763789477
4_13,-0.028880494741835863,0.028880494741835863
5_13,0.02840704028308707,0.02840704028308707
9_15,-0.028259502401595846,0.028259502401595846
3_10,0.02693507071683255,0.02693507071683255
9_12,-0.02466578667121523,0.02466578667121523
5_6,-0.024562304722355446,0.024562304722355446
4_8,0.0240056481797671,0.0240056481797671
12_13,-0.023593599516316746,0.023593599516316746
9_13,0.022584642060123353,0.022584642060123353
5_8,-0.021894120954839724,0.021894120954839724
2_6,0.020964211728022424,0.020964211728022424
7_8,-0.020552217381729188,0.020552217381729188
7_13,0.02006489001635651,0.02006489001635651
7_15,0.019115486873432362,0.019115486873432362
2_5,-0.018604068066162688,0.018604068066162688
8_14,0.018518830719918847,0.018518830719918847
13_14,0.017782257409623414,0.017782257409623414
6_12,-0.017018186722938047,0.017018186722938047
1_5,0.016351783716942528,0.016351783716942528
6_13,0.015859907829532206,0.015859907829532206
1_7,-0.01526964738744245,0.01526964738744245
1_3,-0.014414498798601252,0.014414498798601252
3_5,-0.014253294786325046,0.014253294786325046
2_9,0.014156842687169421,0.014156842687169421
5_7,-0.014112573813911414,0.014112573813911414
4_9,0.013595593726940143,0.013595593726940143
4_6,-0.013411524911805833,0.013411524911805833
5_16,-0.013315192061847628,0.013315192061847628
1_15,0.013098181788756123,0.013098181788756123
6_10,-0.01252127508832468,0.01252127508832468
2_13,-0.012335713200983214,0.012335713200983214
4_7,-0.01102522587900591,0.01102522587900591
5_10,0.010750935842777865,0.010750935842777865
10_12,0.010628721986989727,0.010628721986989727
3_6,0.010416435226883451,0.010416435226883451
8_11,0.01028174664208148,0.01028174664208148
10_13,0.010029769874312179,0.010029769874312179
6_9,0.009821089251688522,0.009821089251688522
6_16,-0.009632959166786276,0.009632959166786276
3_4,-0.009319108479392615,0.009319108479392615
1_10,-0.008620857610563935,0.008620857610563935
6_14,-0.00830398393309112,0.00830398393309112
4_10,0.008234255886760244,0.008234255886760244
5_11,0.007779092776740146,0.007779092776740146
3_8,0.007715766200661875,0.007715766200661875
2_4,-0.006590363283782506,0.006590363283782506
6_15,-0.005598115981454314,0.005598115981454314
5_14,0.005311904042153717,0.005311904042153717
2_12,-0.004864697515609383,0.004864697515609383
8_9,0.004466669162822255,0.004466669162822255
13_16,0.004154349938572756,0.004154349938572756
5_12,-0.003835640799629801,0.003835640799629801
2_7,-0.0038192464031315404,0.0038192464031315404
4_14,0.0035258147691781816,0.0035258147691781816
2_15,-0.002856499031973929,0.002856499031973929
3_7,0.0028438941133981724,0.0028438941133981724
2_3,-0.002036793719481858,0.002036793719481858
7_10,0.0015768540973877046,0.0015768540973877046
8_10,0.0012477573051423371,0.0012477573051423371
6_8,0.0010330219785787617,0.0010330219785787617
14_16,0.000986848028666526,0.000986848028666526
1_4,0.0008794706761253088,0.0008794706761253088
